"State","Date","Dine_In_2020_weekly_pct"
"658","NE",2020-04-06,0.415870297916014
"659","NE",2020-04-13,0.395141406619818
"660","NE",2020-04-20,0.40023861640809
"661","NE",2020-04-27,0.415465062568666
"662","NE",2020-05-04,0.423741558099983
"663","NE",2020-05-11,0.47910173562776
"664","NE",2020-05-18,0.626135741788803
"665","NE",2020-05-25,0.665988434588426
"666","NE",2020-06-01,0.740492141485099
"667","NE",2020-06-08,0.776341458389695
"668","NE",2020-06-15,0.788897682246152
"669","NE",2020-06-22,0.802940552732218
"670","NE",2020-06-29,0.795952585027736
"671","NE",2020-07-06,0.8170432784439
"672","NE",2020-07-13,0.6387413211442
"673","NE",2020-07-20,0.671181128643466
"674","NE",2020-07-27,0.680948667489402
"675","NE",2020-08-03,0.661780823352455
"676","NH",2020-02-17,0.763699284566115
"677","NH",2020-02-24,0.757831493945842
"678","NH",2020-03-02,0.750923539577435
"679","NH",2020-03-09,0.738365549407589
"680","NH",2020-03-16,0.398123409989557
"681","NH",2020-03-23,0.302889605063395
"682","NH",2020-03-30,0.3022057196052
"683","NH",2020-04-06,0.29630406657102
"684","NH",2020-04-13,0.278214737991448
"685","NH",2020-04-20,0.283839805448223
"686","NH",2020-04-27,0.269812264614504
"687","NH",2020-05-04,0.279158025887611
"688","NH",2020-05-11,0.27588040099811
"689","NH",2020-05-18,0.385366605519192
"690","NH",2020-05-25,0.410020745352866
"691","NH",2020-06-01,0.429297497412031
"692","NH",2020-06-08,0.438715090648184
"693","NH",2020-06-15,0.545033592038149
"694","NH",2020-06-22,0.555938117464377
"695","NH",2020-06-29,0.550687506732553
"696","NH",2020-07-06,0.555661513247648
"697","NH",2020-07-13,0.424306350475325
"698","NH",2020-07-20,0.456491250017117
"699","NH",2020-07-27,0.446482973796217
"700","NH",2020-08-03,0.456344201988691
"701","NJ",2020-02-17,0.744535005424282
"702","NJ",2020-02-24,0.73901935805534
"703","NJ",2020-03-02,0.745559400529176
"704","NJ",2020-03-09,0.710031180170581
"705","NJ",2020-03-16,0.322679554793085
"706","NJ",2020-03-23,0.225269434784536
"707","NJ",2020-03-30,0.222517408779021
"708","NJ",2020-04-06,0.230343956507617
"709","NJ",2020-04-13,0.209435136866094
"710","NJ",2020-04-20,0.200722393750535
"711","NJ",2020-04-27,0.204452366635077
"712","NJ",2020-05-04,0.212316408452584
"713","NJ",2020-05-11,0.197759408542202
"714","NJ",2020-05-18,0.204144272583259
"715","NJ",2020-05-25,0.216546432279089
"716","NJ",2020-06-01,0.233109873456077
"717","NJ",2020-06-08,0.236310937906251
"718","NJ",2020-06-15,0.483990461394515
"719","NJ",2020-06-22,0.506442898481984
"720","NJ",2020-06-29,0.522916620690781
"721","NJ",2020-07-06,0.495166138228569
"722","NJ",2020-07-13,0.373826981849817
"723","NJ",2020-07-20,0.419244703959454
"724","NJ",2020-07-27,0.410973159093744
"725","NJ",2020-08-03,0.400375964977542
"726","NM",2020-02-17,0.894882208585904
"727","NM",2020-02-24,0.890865007834435
"728","NM",2020-03-02,0.889165453242684
"729","NM",2020-03-09,0.878065071789369
"730","NM",2020-03-16,0.555156172597658
"731","NM",2020-03-23,0.399978032052412
"732","NM",2020-03-30,0.319193831668704
"733","NM",2020-04-06,0.321955286981878
"734","NM",2020-04-13,0.300503901546801
"735","NM",2020-04-20,0.29803610376667
"736","NM",2020-04-27,0.26910240439597
"737","NM",2020-05-04,0.34931251269892
"738","NM",2020-05-11,0.355655289904765
"739","NM",2020-05-18,0.353059641700391
"740","NM",2020-05-25,0.415234018576584
"741","NM",2020-06-01,0.586691344523131
"742","NM",2020-06-08,0.690781289048579
"743","NM",2020-06-15,0.712948762324578
"744","NM",2020-06-22,0.722807634889854
"745","NM",2020-06-29,0.727236171324208
"746","NM",2020-07-06,0.689811264755493
"747","NM",2020-07-13,0.568491852140111
"748","NM",2020-07-20,0.618884890700123
"749","NM",2020-07-27,0.609354920061024
"750","NM",2020-08-03,0.595859765039647
"751","NV",2020-02-17,0.862614062399332
"752","NV",2020-02-24,0.865648010205143
"753","NV",2020-03-02,0.861010453418371
"754","NV",2020-03-09,0.852062787259106
"755","NV",2020-03-16,0.503331245892123
"756","NV",2020-03-23,0.312727615308894
"757","NV",2020-03-30,0.315117909759271
"758","NV",2020-04-06,0.302552119735114
"759","NV",2020-04-13,0.296201392466177
"760","NV",2020-04-20,0.305022720809184
"761","NV",2020-04-27,0.295450749918312
"762","NV",2020-05-04,0.338700867205152
"763","NV",2020-05-11,0.480893103919356
"764","NV",2020-05-18,0.54664772901865
"765","NV",2020-05-25,0.595009380940672
"766","NV",2020-06-01,0.66563465396542
"767","NV",2020-06-08,0.717253082756992
"768","NV",2020-06-15,0.724467622256751
"769","NV",2020-06-22,0.710863321191321
"770","NV",2020-06-29,0.711173245630059
"771","NV",2020-07-06,0.69160061507094
"772","NV",2020-07-13,0.561446931523501
"773","NV",2020-07-20,0.59830482308093
"774","NV",2020-07-27,0.598336303277633
"775","NV",2020-08-03,0.575365988549341
"776","NY",2020-02-17,0.824899323610396
"777","NY",2020-02-24,0.810421768963869
"778","NY",2020-03-02,0.810759050241053
"779","NY",2020-03-09,0.769552068159509
"780","NY",2020-03-16,0.380071535308513
"781","NY",2020-03-23,0.265507671672371
"782","NY",2020-03-30,0.250624851831682
"783","NY",2020-04-06,0.259874066229396
"784","NY",2020-04-13,0.263563665101647
"785","NY",2020-04-20,0.261515725789062
"786","NY",2020-04-27,0.287072302446032
"787","NY",2020-05-04,0.290750051675986
"788","NY",2020-05-11,0.297257663480857
"789","NY",2020-05-18,0.301942267546402
"790","NY",2020-05-25,0.306746597676131
"791","NY",2020-06-01,0.344662755250567
"792","NY",2020-06-08,0.44342975201755
"793","NY",2020-06-15,0.481073763174049
"794","NY",2020-06-22,0.56349043141816
"795","NY",2020-06-29,0.575560200027492
"796","NY",2020-07-06,0.579904199102402
"797","NY",2020-07-13,0.471028247626828
"798","NY",2020-07-20,0.510133794201758
"799","NY",2020-07-27,0.491716017744243
"800","NY",2020-08-03,0.478430047076958
"801","OH",2020-02-17,0.792601572227262
"802","OH",2020-02-24,0.775850081061119
"803","OH",2020-03-02,0.779893567195788
"804","OH",2020-03-09,0.743193575202192
"805","OH",2020-03-16,0.0928657864654018
"806","OH",2020-03-23,0.0640016917691534
"807","OH",2020-03-30,0.0623547639400734
"808","OH",2020-04-06,0.0901199527873067
"809","OH",2020-04-13,0.0592760658756087
"810","OH",2020-04-20,0.0593024072554738
"811","OH",2020-04-27,0.0719402692761112
"812","OH",2020-05-04,0.0583680040825717
"813","OH",2020-05-11,0.162752528527844
"814","OH",2020-05-18,0.347000926167511
"815","OH",2020-05-25,0.494000824287874
"816","OH",2020-06-01,0.54317603135741
"817","OH",2020-06-08,0.584815582373069
"818","OH",2020-06-15,0.594051053044777
"819","OH",2020-06-22,0.607824898221044
"820","OH",2020-06-29,0.585139304221971
"821","OH",2020-07-06,0.569542831941534
"822","OH",2020-07-13,0.541427555760305
"823","OH",2020-07-20,0.559734425769722
"824","OH",2020-07-27,0.547590478676328
"825","OH",2020-08-03,0.538854519934354
"826","OK",2020-02-17,0.791669247881137
"827","OK",2020-02-24,0.790819819071836
"828","OK",2020-03-02,0.78702591679316
"829","OK",2020-03-09,0.760966394910237
"830","OK",2020-03-16,0.371211587045022
"831","OK",2020-03-23,0.204915509623096
"832","OK",2020-03-30,0.184378456272032
"833","OK",2020-04-06,0.188458991493513
"834","OK",2020-04-13,0.167793239781198
"835","OK",2020-04-20,0.192287976867824
"836","OK",2020-04-27,0.229552055658476
"837","OK",2020-05-04,0.305023632496624
"838","OK",2020-05-11,0.379242938810917
"839","OK",2020-05-18,0.426877607917776
"840","OK",2020-05-25,0.593471230386188
"841","OK",2020-06-01,0.634291480305653
"842","OK",2020-06-08,0.665748112290894
"843","OK",2020-06-15,0.636378948227187
"844","OK",2020-06-22,0.650509103740185
"845","OK",2020-06-29,0.628754473895547
"846","OK",2020-07-06,0.613323454277543
"847","OK",2020-07-13,0.541680619571214
"848","OK",2020-07-20,0.560166100958957
"849","OK",2020-07-27,0.554475748523274
"850","OK",2020-08-03,0.536920957034099
"851","OR",2020-02-17,0.891842979122747
"852","OR",2020-02-24,0.889791241527508
"853","OR",2020-03-02,0.877976521526172
"854","OR",2020-03-09,0.859261743645628
"855","OR",2020-03-16,0.645452191632126
"856","OR",2020-03-23,0.551228837119377
"857","OR",2020-03-30,0.539811247150506
"858","OR",2020-04-06,0.543341317551221
"859","OR",2020-04-13,0.547544174185527
"860","OR",2020-04-20,0.54058949851256
"861","OR",2020-04-27,0.547080972259971
"862","OR",2020-05-04,0.534762242540631
"863","OR",2020-05-11,0.563078949334419
"864","OR",2020-05-18,0.621680163071968
"865","OR",2020-05-25,0.658985907981934
"866","OR",2020-06-01,0.695393068758547
"867","OR",2020-06-08,0.729104037171657
"868","OR",2020-06-15,0.733869455080337
"869","OR",2020-06-22,0.74565498324205
"870","OR",2020-06-29,0.735414880067445
"871","OR",2020-07-06,0.736912606248204
"872","OR",2020-07-13,0.657499398207299
"873","OR",2020-07-20,0.684650816143344
"874","OR",2020-07-27,0.680214888962856
"875","OR",2020-08-03,0.675862975083104
"876","PA",2020-02-17,0.852536493605335
"877","PA",2020-02-24,0.84815898772835
"878","PA",2020-03-02,0.849288135218276
"879","PA",2020-03-09,0.824170687080203
"880","PA",2020-03-16,0.360851420345388
"881","PA",2020-03-23,0.236455896553287
"882","PA",2020-03-30,0.236311077815009
"883","PA",2020-04-06,0.241619576269181
"884","PA",2020-04-13,0.202926940224992
"885","PA",2020-04-20,0.204091218865669
"886","PA",2020-04-27,0.228662500392503
"887","PA",2020-05-04,0.228615977634242
"888","PA",2020-05-11,0.223405366330644
"889","PA",2020-05-18,0.248223398196741
"890","PA",2020-05-25,0.261086661987956
"891","PA",2020-06-01,0.396298017962605
"892","PA",2020-06-08,0.516810092112967
"893","PA",2020-06-15,0.560599461885379
"894","PA",2020-06-22,0.594147821335507
"895","PA",2020-06-29,0.572702529250103
"896","PA",2020-07-06,0.546936011367731
"897","PA",2020-07-13,0.591828066813815
"898","PA",2020-07-20,0.615084279596762
"899","PA",2020-07-27,0.606274336726973
"900","PA",2020-08-03,0.603460588482037
"901","RI",2020-02-17,0.867216304259205
"902","RI",2020-02-24,0.856881604836368
"903","RI",2020-03-02,0.854928360242033
"904","RI",2020-03-09,0.846029469977096
"905","RI",2020-03-16,0.519450213027639
"906","RI",2020-03-23,0.416377728320302
"907","RI",2020-03-30,0.402846161288689
"908","RI",2020-04-06,0.429185865928631
"909","RI",2020-04-13,0.340461338277762
"910","RI",2020-04-20,0.386706176397585
"911","RI",2020-04-27,0.393989069857565
"912","RI",2020-05-04,0.380837395392433
"913","RI",2020-05-11,0.364807578289586
"914","RI",2020-05-18,0.527184138180769
"915","RI",2020-05-25,0.600655702383969
"916","RI",2020-06-01,0.685061803515339
"917","RI",2020-06-08,0.725398186042041
"918","RI",2020-06-15,0.738550421897057
"919","RI",2020-06-22,0.74634679730533
"920","RI",2020-06-29,0.75435588090152
"921","RI",2020-07-06,0.757342199864397
"922","RI",2020-07-13,0.614758479302485
"923","RI",2020-07-20,0.633996390595803
"924","RI",2020-07-27,0.62877136849389
"925","RI",2020-08-03,0.61899635341254
"926","SC",2020-02-17,0.882464430635206
"927","SC",2020-02-24,0.881968318284568
"928","SC",2020-03-02,0.889010732518172
"929","SC",2020-03-09,0.888396520906893
"930","SC",2020-03-16,0.571397013540308
"931","SC",2020-03-23,0.341073107611869
"932","SC",2020-03-30,0.316314433256602
"933","SC",2020-04-06,0.315217943754823
"934","SC",2020-04-13,0.306111750628451
"935","SC",2020-04-20,0.308822032390819
"936","SC",2020-04-27,0.319943701394249
"937","SC",2020-05-04,0.591033537723771
"938","SC",2020-05-11,0.72749268229897
"939","SC",2020-05-18,0.770417382640776
"940","SC",2020-05-25,0.798143982419784
"941","SC",2020-06-01,0.829925009007208
"942","SC",2020-06-08,0.833338089234436
"943","SC",2020-06-15,0.817234133599241
"944","SC",2020-06-22,0.806190427350812
"945","SC",2020-06-29,0.788019815054933
"946","SC",2020-07-06,0.779823156295259
"947","SC",2020-07-13,0.679260396808593
"948","SC",2020-07-20,0.693483857332898
"949","SC",2020-07-27,0.676138814235463
"950","SC",2020-08-03,0.668767219588969
"951","TN",2020-02-17,0.900161933720414
"952","TN",2020-02-24,0.900977578829721
"953","TN",2020-03-02,0.894004544143243
"954","TN",2020-03-09,0.880356140113278
"955","TN",2020-03-16,0.625788169345071
"956","TN",2020-03-23,0.359081190149398
"957","TN",2020-03-30,0.334852107168512
"958","TN",2020-04-06,0.326023640342471
"959","TN",2020-04-13,0.297475898251236
"960","TN",2020-04-20,0.30312236249196
"961","TN",2020-04-27,0.440387005475206
"962","TN",2020-05-04,0.502754911921673
"963","TN",2020-05-11,0.571368710240763
"964","TN",2020-05-18,0.630312139375215
"965","TN",2020-05-25,0.676206744356138
"966","TN",2020-06-01,0.719084699480018
"967","TN",2020-06-08,0.74315180598656
"968","TN",2020-06-15,0.750054324059909
"969","TN",2020-06-22,0.753892271571536
"970","TN",2020-06-29,0.736728358332696
"971","TN",2020-07-06,0.733718180046882
"972","TN",2020-07-13,0.700399163126641
"973","TN",2020-07-20,0.733053162872834
"974","TN",2020-07-27,0.714258052980945
"975","TN",2020-08-03,0.707727031858071
"976","TX",2020-02-17,0.868255204645343
"977","TX",2020-02-24,0.869914237028953
"978","TX",2020-03-02,0.867827523074855
"979","TX",2020-03-09,0.858515958352719
"980","TX",2020-03-16,0.545153336353398
"981","TX",2020-03-23,0.397202205312369
"982","TX",2020-03-30,0.392533502289066
"983","TX",2020-04-06,0.393030897947013
"984","TX",2020-04-13,0.381616784934271
"985","TX",2020-04-20,0.381016616449374
"986","TX",2020-04-27,0.446536562715905
"987","TX",2020-05-04,0.501461015805288
"988","TX",2020-05-11,0.549403966378367
"989","TX",2020-05-18,0.62056977328679
"990","TX",2020-05-25,0.660235002035103
"991","TX",2020-06-01,0.694043512422906
"992","TX",2020-06-08,0.710256498612186
"993","TX",2020-06-15,0.685175187618597
"994","TX",2020-06-22,0.647275380696041
"995","TX",2020-06-29,0.628883655406908
"996","TX",2020-07-06,0.632022988390138
"997","TX",2020-07-13,0.699820048534056
"998","TX",2020-07-20,0.70668651796652
"999","TX",2020-07-27,0.716070802977189
"1000","TX",2020-08-03,0.71476933571485
"1001","UT",2020-02-17,0.847750338134687
"1002","UT",2020-02-24,0.835522450365466
"1003","UT",2020-03-02,0.843276689406458
"1004","UT",2020-03-09,0.832279367504118
"1005","UT",2020-03-16,0.58716458504266
"1006","UT",2020-03-23,0.390472915845079
"1007","UT",2020-03-30,0.356783086660155
"1008","UT",2020-04-06,0.347221108465182
"1009","UT",2020-04-13,0.328348093018278
"1010","UT",2020-04-20,0.326518166417925
"1011","UT",2020-04-27,0.339701530398516
"1012","UT",2020-05-04,0.367428052033145
"1013","UT",2020-05-11,0.431798515789156
"1014","UT",2020-05-18,0.498187480852056
"1015","UT",2020-05-25,0.549290612126898
"1016","UT",2020-06-01,0.601702323196569
"1017","UT",2020-06-08,0.641939940510901
"1018","UT",2020-06-15,0.65850189748916
"1019","UT",2020-06-22,0.65845099886623
"1020","UT",2020-06-29,0.66153784054651
"1021","UT",2020-07-06,0.659569384826353
"1022","UT",2020-07-13,0.590926570542467
"1023","UT",2020-07-20,0.621603774857076
"1024","UT",2020-07-27,0.62287560209845
"1025","UT",2020-08-03,0.596612915179775
"1026","VA",2020-02-17,0.884000157080016
"1027","VA",2020-02-24,0.876746813601838
"1028","VA",2020-03-02,0.878873184954684
"1029","VA",2020-03-09,0.865531362481932
"1030","VA",2020-03-16,0.522818810535373
"1031","VA",2020-03-23,0.306853300232636
"1032","VA",2020-03-30,0.271005457434448
"1033","VA",2020-04-06,0.25903279977526
"1034","VA",2020-04-13,0.243460861569126
"1035","VA",2020-04-20,0.253076477579145
"1036","VA",2020-04-27,0.24809031401558
"1037","VA",2020-05-04,0.234645630077161
"1038","VA",2020-05-11,0.308718504632254
"1039","VA",2020-05-18,0.36785023136402
"1040","VA",2020-05-25,0.467390763640269
"1041","VA",2020-06-01,0.580684520341876
"1042","VA",2020-06-08,0.667052372536802
"1043","VA",2020-06-15,0.668088465985901
"1044","VA",2020-06-22,0.697672823814659
"1045","VA",2020-06-29,0.709924446385359
"1046","VA",2020-07-06,0.708056172957141
"1047","VA",2020-07-13,0.547939817308056
"1048","VA",2020-07-20,0.594980534304972
"1049","VA",2020-07-27,0.575703372239338
"1050","VA",2020-08-03,0.572736143918868
"1051","VT",2020-02-17,0.916833735624885
"1052","VT",2020-02-24,0.911191272645058
"1053","VT",2020-03-02,0.913462631818384
"1054","VT",2020-03-09,0.895792463990408
"1055","VT",2020-03-16,0.632309282825728
"1056","VT",2020-03-23,0.513134137986715
"1057","VT",2020-03-30,0.39633359588762
"1058","VT",2020-04-06,0.393602381326123
"1059","VT",2020-04-13,0.284787451561961
"1060","VT",2020-04-20,0.303567082061339
"1061","VT",2020-04-27,0.315620626948481
"1062","VT",2020-05-04,0.307884422465587
"1063","VT",2020-05-11,0.317768640238533
"1064","VT",2020-05-18,0.389329740929287
"1065","VT",2020-05-25,0.402510117018231
"1066","VT",2020-06-01,0.440873544116508
"1067","VT",2020-06-08,0.519477192137182
"1068","VT",2020-06-15,0.567150932239073
"1069","VT",2020-06-22,0.620868280481103
"1070","VT",2020-06-29,0.679794510018831
"1071","VT",2020-07-06,0.671719989031001
"1072","VT",2020-07-13,0.554719138930423
"1073","VT",2020-07-20,0.590279477634843
"1074","VT",2020-07-27,0.57590108212151
"1075","VT",2020-08-03,0.578868353975029
"1076","WA",2020-02-17,0.904437319455543
"1077","WA",2020-02-24,0.894949914589318
"1078","WA",2020-03-02,0.89404222267944
"1079","WA",2020-03-09,0.874977870812312
"1080","WA",2020-03-16,0.43720641578413
"1081","WA",2020-03-23,0.303201393630538
"1082","WA",2020-03-30,0.286003780165573
"1083","WA",2020-04-06,0.306038721255628
"1084","WA",2020-04-13,0.29504191733503
"1085","WA",2020-04-20,0.301634472816185
"1086","WA",2020-04-27,0.300435928632345
"1087","WA",2020-05-04,0.28478723068454
"1088","WA",2020-05-11,0.288558251746669
"1089","WA",2020-05-18,0.294788047205482
"1090","WA",2020-05-25,0.329411022808978
"1091","WA",2020-06-01,0.448666559635398
"1092","WA",2020-06-08,0.568848210845504
"1093","WA",2020-06-15,0.601206419575956
"1094","WA",2020-06-22,0.62595908414932
"1095","WA",2020-06-29,0.621859914571165
"1096","WA",2020-07-06,0.625343738427674
"1097","WA",2020-07-13,0.629399204678066
"1098","WA",2020-07-20,0.666024221275264
"1099","WA",2020-07-27,0.655183451384037
"1100","WA",2020-08-03,0.646552677172401
"1101","WI",2020-02-17,0.915263982667756
"1102","WI",2020-02-24,0.910502243580405
"1103","WI",2020-03-02,0.911814602141859
"1104","WI",2020-03-09,0.894856944830528
"1105","WI",2020-03-16,0.470476880555288
"1106","WI",2020-03-23,0.348665213297635
"1107","WI",2020-03-30,0.345426500538655
"1108","WI",2020-04-06,0.346050442175091
"1109","WI",2020-04-13,0.346916815375259
"1110","WI",2020-04-20,0.331034998837002
"1111","WI",2020-04-27,0.328842262726488
"1112","WI",2020-05-04,0.315626221493562
"1113","WI",2020-05-11,0.432991594316672
"1114","WI",2020-05-18,0.623047449663363
"1115","WI",2020-05-25,0.700960036101718
"1116","WI",2020-06-01,0.73673334180769
"1117","WI",2020-06-08,0.769161575725093
"1118","WI",2020-06-15,0.792664649957984
"1119","WI",2020-06-22,0.782038134470644
"1120","WI",2020-06-29,0.789662343447148
"1121","WI",2020-07-06,0.786908280755352
"1122","WI",2020-07-13,0.667245706420553
"1123","WI",2020-07-20,0.698054771036228
"1124","WI",2020-07-27,0.691873537021275
"1125","WI",2020-08-03,0.67123172335958
"1126","WV",2020-02-17,0.689505248292349
"1127","WV",2020-02-24,0.66155929317453
"1128","WV",2020-03-02,0.673534207659758
"1129","WV",2020-03-09,0.654877175889414
"1130","WV",2020-03-16,0.358603780331428
"1131","WV",2020-03-23,0.169807924745273
"1132","WV",2020-03-30,0.185837439215312
"1133","WV",2020-04-06,0.197888648329712
"1134","WV",2020-04-13,0.220595980863159
"1135","WV",2020-04-20,0.178077383561332
"1136","WV",2020-04-27,0.164368085272418
"1137","WV",2020-05-04,0.192212593595206
"1138","WV",2020-05-11,0.196040228993225
"1139","WV",2020-05-18,0.281073684704802
"1140","WV",2020-05-25,0.403822096138623
"1141","WV",2020-06-01,0.476393731073068
"1142","WV",2020-06-08,0.517731854240981
"1143","WV",2020-06-15,0.530154817768894
"1144","WV",2020-06-22,0.537456391721844
"1145","WV",2020-06-29,0.51056255072005
"1146","WV",2020-07-06,0.51879226534822
"1147","WV",2020-07-13,0.38366854819145
"1148","WV",2020-07-20,0.448141642599898
"1149","WV",2020-07-27,0.373788255552096
"1150","WV",2020-08-03,0.426536373931501
